"Absolute Path","Relative Path","Label"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6067.text","..\python\data_random\6067.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\548.text","..\python\data_random\548.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8093.text","..\python\data_random\8093.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9952.text","..\python\data_random\9952.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1010.text","..\python\data_random\1010.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3867.text","..\python\data_random\3867.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\533.text","..\python\data_random\533.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9845.text","..\python\data_random\9845.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6223.text","..\python\data_random\6223.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3721.text","..\python\data_random\3721.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3974.text","..\python\data_random\3974.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9191.text","..\python\data_random\9191.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5161.text","..\python\data_random\5161.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1165.text","..\python\data_random\1165.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1166.text","..\python\data_random\1166.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6249.text","..\python\data_random\6249.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3638.text","..\python\data_random\3638.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\982.text","..\python\data_random\982.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7338.text","..\python\data_random\7338.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2059.text","..\python\data_random\2059.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3541.text","..\python\data_random\3541.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7390.text","..\python\data_random\7390.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9155.text","..\python\data_random\9155.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\319.text","..\python\data_random\319.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3960.text","..\python\data_random\3960.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9640.text","..\python\data_random\9640.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9481.text","..\python\data_random\9481.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8425.text","..\python\data_random\8425.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8218.text","..\python\data_random\8218.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3018.text","..\python\data_random\3018.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1159.text","..\python\data_random\1159.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3496.text","..\python\data_random\3496.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4083.text","..\python\data_random\4083.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8072.text","..\python\data_random\8072.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1135.text","..\python\data_random\1135.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7147.text","..\python\data_random\7147.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5777.text","..\python\data_random\5777.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1784.text","..\python\data_random\1784.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9471.text","..\python\data_random\9471.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3019.text","..\python\data_random\3019.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7674.text","..\python\data_random\7674.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\861.text","..\python\data_random\861.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3818.text","..\python\data_random\3818.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3861.text","..\python\data_random\3861.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\780.text","..\python\data_random\780.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1894.text","..\python\data_random\1894.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4224.text","..\python\data_random\4224.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8502.text","..\python\data_random\8502.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4188.text","..\python\data_random\4188.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9938.text","..\python\data_random\9938.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3407.text","..\python\data_random\3407.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3537.text","..\python\data_random\3537.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1450.text","..\python\data_random\1450.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8806.text","..\python\data_random\8806.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5272.text","..\python\data_random\5272.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7158.text","..\python\data_random\7158.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9449.text","..\python\data_random\9449.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2765.text","..\python\data_random\2765.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8818.text","..\python\data_random\8818.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9428.text","..\python\data_random\9428.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2467.text","..\python\data_random\2467.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6781.text","..\python\data_random\6781.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\1734.text","..\python\data_random\1734.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\573.text","..\python\data_random\573.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7694.text","..\python\data_random\7694.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7058.text","..\python\data_random\7058.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5453.text","..\python\data_random\5453.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6589.text","..\python\data_random\6589.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5779.text","..\python\data_random\5779.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8696.text","..\python\data_random\8696.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2304.text","..\python\data_random\2304.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4957.text","..\python\data_random\4957.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4826.text","..\python\data_random\4826.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2747.text","..\python\data_random\2747.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7317.text","..\python\data_random\7317.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8335.text","..\python\data_random\8335.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3686.text","..\python\data_random\3686.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\13.text","..\python\data_random\13.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8265.text","..\python\data_random\8265.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4431.text","..\python\data_random\4431.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6293.text","..\python\data_random\6293.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6282.text","..\python\data_random\6282.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7189.text","..\python\data_random\7189.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8764.text","..\python\data_random\8764.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8053.text","..\python\data_random\8053.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5642.text","..\python\data_random\5642.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9736.text","..\python\data_random\9736.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3159.text","..\python\data_random\3159.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3937.text","..\python\data_random\3937.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\3331.text","..\python\data_random\3331.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6445.text","..\python\data_random\6445.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\865.text","..\python\data_random\865.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8566.text","..\python\data_random\8566.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4332.text","..\python\data_random\4332.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2670.text","..\python\data_random\2670.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2558.text","..\python\data_random\2558.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4948.text","..\python\data_random\4948.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2307.text","..\python\data_random\2307.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5943.text","..\python\data_random\5943.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8023.text","..\python\data_random\8023.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8311.text","..\python\data_random\8311.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\6474.text","..\python\data_random\6474.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\359.text","..\python\data_random\359.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\396.text","..\python\data_random\396.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5732.text","..\python\data_random\5732.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2813.text","..\python\data_random\2813.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8611.text","..\python\data_random\8611.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4189.text","..\python\data_random\4189.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4943.text","..\python\data_random\4943.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\7602.text","..\python\data_random\7602.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\9180.text","..\python\data_random\9180.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\8855.text","..\python\data_random\8855.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\798.text","..\python\data_random\798.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\4354.text","..\python\data_random\4354.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\5476.text","..\python\data_random\5476.text","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/data_random\2626.text","..\python\data_random\2626.text","1"
