"Absolute Path","Relative Path","Label"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0203.txt","..\python\dataset_copy\1_0203.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0204.txt","..\python\dataset_copy\1_0204.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0205.txt","..\python\dataset_copy\1_0205.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0206.txt","..\python\dataset_copy\1_0206.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0207.txt","..\python\dataset_copy\1_0207.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0208.txt","..\python\dataset_copy\1_0208.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0209.txt","..\python\dataset_copy\1_0209.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0210.txt","..\python\dataset_copy\1_0210.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0211.txt","..\python\dataset_copy\1_0211.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0212.txt","..\python\dataset_copy\1_0212.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0213.txt","..\python\dataset_copy\1_0213.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0214.txt","..\python\dataset_copy\1_0214.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0215.txt","..\python\dataset_copy\1_0215.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0216.txt","..\python\dataset_copy\1_0216.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0217.txt","..\python\dataset_copy\1_0217.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0218.txt","..\python\dataset_copy\1_0218.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0219.txt","..\python\dataset_copy\1_0219.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0220.txt","..\python\dataset_copy\1_0220.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0221.txt","..\python\dataset_copy\1_0221.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0222.txt","..\python\dataset_copy\1_0222.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0223.txt","..\python\dataset_copy\1_0223.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0224.txt","..\python\dataset_copy\1_0224.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0225.txt","..\python\dataset_copy\1_0225.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0226.txt","..\python\dataset_copy\1_0226.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0227.txt","..\python\dataset_copy\1_0227.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0228.txt","..\python\dataset_copy\1_0228.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0229.txt","..\python\dataset_copy\1_0229.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0230.txt","..\python\dataset_copy\1_0230.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0231.txt","..\python\dataset_copy\1_0231.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0232.txt","..\python\dataset_copy\1_0232.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0233.txt","..\python\dataset_copy\1_0233.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0234.txt","..\python\dataset_copy\1_0234.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0235.txt","..\python\dataset_copy\1_0235.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0236.txt","..\python\dataset_copy\1_0236.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0237.txt","..\python\dataset_copy\1_0237.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0238.txt","..\python\dataset_copy\1_0238.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0239.txt","..\python\dataset_copy\1_0239.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0240.txt","..\python\dataset_copy\1_0240.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0241.txt","..\python\dataset_copy\1_0241.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0242.txt","..\python\dataset_copy\1_0242.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0243.txt","..\python\dataset_copy\1_0243.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0244.txt","..\python\dataset_copy\1_0244.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0245.txt","..\python\dataset_copy\1_0245.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0246.txt","..\python\dataset_copy\1_0246.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0247.txt","..\python\dataset_copy\1_0247.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0248.txt","..\python\dataset_copy\1_0248.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0249.txt","..\python\dataset_copy\1_0249.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0250.txt","..\python\dataset_copy\1_0250.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0251.txt","..\python\dataset_copy\1_0251.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0252.txt","..\python\dataset_copy\1_0252.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0253.txt","..\python\dataset_copy\1_0253.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0254.txt","..\python\dataset_copy\1_0254.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0255.txt","..\python\dataset_copy\1_0255.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0256.txt","..\python\dataset_copy\1_0256.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0257.txt","..\python\dataset_copy\1_0257.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0258.txt","..\python\dataset_copy\1_0258.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0259.txt","..\python\dataset_copy\1_0259.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0260.txt","..\python\dataset_copy\1_0260.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0261.txt","..\python\dataset_copy\1_0261.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0262.txt","..\python\dataset_copy\1_0262.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0263.txt","..\python\dataset_copy\1_0263.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0264.txt","..\python\dataset_copy\1_0264.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0265.txt","..\python\dataset_copy\1_0265.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0266.txt","..\python\dataset_copy\1_0266.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0267.txt","..\python\dataset_copy\1_0267.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0268.txt","..\python\dataset_copy\1_0268.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0269.txt","..\python\dataset_copy\1_0269.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0270.txt","..\python\dataset_copy\1_0270.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0271.txt","..\python\dataset_copy\1_0271.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0272.txt","..\python\dataset_copy\1_0272.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0273.txt","..\python\dataset_copy\1_0273.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0274.txt","..\python\dataset_copy\1_0274.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0275.txt","..\python\dataset_copy\1_0275.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0276.txt","..\python\dataset_copy\1_0276.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0277.txt","..\python\dataset_copy\1_0277.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0278.txt","..\python\dataset_copy\1_0278.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0279.txt","..\python\dataset_copy\1_0279.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0280.txt","..\python\dataset_copy\1_0280.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0281.txt","..\python\dataset_copy\1_0281.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0282.txt","..\python\dataset_copy\1_0282.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0283.txt","..\python\dataset_copy\1_0283.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0284.txt","..\python\dataset_copy\1_0284.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0285.txt","..\python\dataset_copy\1_0285.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0286.txt","..\python\dataset_copy\1_0286.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0287.txt","..\python\dataset_copy\1_0287.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0288.txt","..\python\dataset_copy\1_0288.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0289.txt","..\python\dataset_copy\1_0289.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0290.txt","..\python\dataset_copy\1_0290.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0291.txt","..\python\dataset_copy\1_0291.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0292.txt","..\python\dataset_copy\1_0292.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0293.txt","..\python\dataset_copy\1_0293.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0294.txt","..\python\dataset_copy\1_0294.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0295.txt","..\python\dataset_copy\1_0295.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0296.txt","..\python\dataset_copy\1_0296.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0297.txt","..\python\dataset_copy\1_0297.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0298.txt","..\python\dataset_copy\1_0298.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0299.txt","..\python\dataset_copy\1_0299.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0300.txt","..\python\dataset_copy\1_0300.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0301.txt","..\python\dataset_copy\1_0301.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0302.txt","..\python\dataset_copy\1_0302.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0303.txt","..\python\dataset_copy\1_0303.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0304.txt","..\python\dataset_copy\1_0304.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0305.txt","..\python\dataset_copy\1_0305.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0306.txt","..\python\dataset_copy\1_0306.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0307.txt","..\python\dataset_copy\1_0307.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0308.txt","..\python\dataset_copy\1_0308.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0309.txt","..\python\dataset_copy\1_0309.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0310.txt","..\python\dataset_copy\1_0310.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0311.txt","..\python\dataset_copy\1_0311.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0312.txt","..\python\dataset_copy\1_0312.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0313.txt","..\python\dataset_copy\1_0313.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0314.txt","..\python\dataset_copy\1_0314.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0315.txt","..\python\dataset_copy\1_0315.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0316.txt","..\python\dataset_copy\1_0316.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0317.txt","..\python\dataset_copy\1_0317.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0318.txt","..\python\dataset_copy\1_0318.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0319.txt","..\python\dataset_copy\1_0319.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0320.txt","..\python\dataset_copy\1_0320.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0321.txt","..\python\dataset_copy\1_0321.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0322.txt","..\python\dataset_copy\1_0322.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0323.txt","..\python\dataset_copy\1_0323.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0324.txt","..\python\dataset_copy\1_0324.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0325.txt","..\python\dataset_copy\1_0325.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0326.txt","..\python\dataset_copy\1_0326.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0327.txt","..\python\dataset_copy\1_0327.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0328.txt","..\python\dataset_copy\1_0328.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0329.txt","..\python\dataset_copy\1_0329.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0330.txt","..\python\dataset_copy\1_0330.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0331.txt","..\python\dataset_copy\1_0331.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0332.txt","..\python\dataset_copy\1_0332.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0333.txt","..\python\dataset_copy\1_0333.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0334.txt","..\python\dataset_copy\1_0334.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0335.txt","..\python\dataset_copy\1_0335.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0336.txt","..\python\dataset_copy\1_0336.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0337.txt","..\python\dataset_copy\1_0337.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0338.txt","..\python\dataset_copy\1_0338.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0339.txt","..\python\dataset_copy\1_0339.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0340.txt","..\python\dataset_copy\1_0340.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0341.txt","..\python\dataset_copy\1_0341.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0342.txt","..\python\dataset_copy\1_0342.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0343.txt","..\python\dataset_copy\1_0343.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0344.txt","..\python\dataset_copy\1_0344.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0345.txt","..\python\dataset_copy\1_0345.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0346.txt","..\python\dataset_copy\1_0346.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0347.txt","..\python\dataset_copy\1_0347.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0348.txt","..\python\dataset_copy\1_0348.txt","1"
"C:/Users/DELL/PycharmProjects/LabApplicationProgramming/python/dataset_copy\1_0349.txt","..\python\dataset_copy\1_0349.txt","1"
